baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC101891419	11600.1312873694	-0.297067885494393	0.120136811616004	-2.47274654203341	0.0134079196556304	0.0689569043433065
LOC101891420	277.260379499424	0.103855931890713	0.185540574712148	0.559747818243193	0.575651460894913	0.750224258044976
LOC101891421	37.5106315831493	0.724593636267903	0.313231055664386	2.31328798075589	0.0207068110744703	0.0933327742034249
LOC101891422	0	NA	NA	NA	NA	NA
LOC101891423	176.800744224675	0.597437135282795	0.227966623318253	2.6207219573926	0.00877437916078693	0.0530156707365217
LOC101891424	170.506000091233	-0.40460469500879	0.217779883294467	-1.85786073942243	0.0631887929536462	0.194183591781535
LOC101891425	0.781241535324864	0.0498579102692043	0.232003352301885	0.214901680404724	0.829843974727012	NA
LOC101891426	0.426774198525891	-0.0975082540697251	0.137782692189658	-0.70769595600226	0.479134089282415	NA
LOC101891427	4.42064105517492	0.00982651957431067	0.369007772021021	0.0266295734653277	0.97875518540496	NA
LOC101891428	447.785174299705	0.0963061952741683	0.136565555477605	0.70520121224829	0.480685027014678	0.677231505033512
LOC101891429	86.197367517832	0.671371406235902	0.274563233282074	2.4452341932693	0.014475810933698	0.073079723155116
LOC101891430	160.794336783395	1.08539356860895	0.366769893827924	2.95933114160721	NA	NA
LOC101891431	5662.35718122515	-0.149454795818695	0.167502589757045	-0.892253642379333	0.372256995763144	0.584999316831338
LOC101891432	4.69437184813075	-0.775168379962302	0.373785057188737	-2.073834587697	0.0380946757239105	NA
LOC101891433	164.151463217834	-0.2184343379451	0.385690292866855	-0.56634647535842	0.571158272659669	0.746612294738234
LOC101891434	55.8550456733363	0.0665943228245888	0.264243387373519	0.252018881102424	0.801026469723518	0.898452100141552
LOC101891435	7.48335325363951	-0.197983645141097	0.38478800069743	-0.514526556915108	0.606883898004687	NA
LOC101891436	2.21131015277821	0.128299381600574	0.22890656453933	0.560487995871915	0.575146625314463	NA
LOC101891437	134.293108395878	-0.130458564660649	0.186267884899622	-0.700381414278432	0.483689140029729	0.679587022045574
LOC101891438	2136.36449288356	-0.580914829408596	0.22482612532941	-2.5838404169331	0.00977069916135527	0.0566624407360086
LOC101891439	32.611698946465	-1.06436143010985	0.313587915945833	-3.39414044989445	0.00068844375263606	0.00878882293756928
LOC101891440	541.408843327456	0.379700224317755	0.153487983617669	2.47381075292232	0.0133680488603148	0.0688517543997494
LOC101891441	1.33395088784681	-0.183157187175464	0.277855545198227	-0.659181327638417	0.509779335898992	NA
LOC101891442	341.756290358492	-0.192116151015586	0.181709862147256	-1.05726870707709	0.290388970640757	0.506227137520156
LOC101891443	0.626233416625026	-0.0333609252718159	0.196931826779382	-0.16940342156674	0.865479332381567	NA
LOC101891444	321.043478109601	0.445954444677402	0.190972642783464	2.33517449503514	0.0195343069466605	0.0895593163971469
LOC101891445	3.32990363307078	-0.0524063181023235	0.368577513470206	-0.142185337376963	0.88693361319587	NA
LOC101891446	402.822288754258	-0.400828294801591	0.172631826136393	-2.32186789523332	0.0202400499900052	0.091950868907369
LOC101891447	154.635759695314	0.0554624536983529	0.21579786272632	0.257011135317367	0.797170177007421	0.896053987087768
LOC101891448	101.007887921686	0.489802214726287	0.25597296122209	1.91349200473295	0.0556850960861996	0.179479466062751
LOC101891449	46.6516223731034	0.0393027013373518	0.300747283914264	0.130683478918985	0.896025702164031	0.944428114944224
LOC101891450	408.156625563507	-0.243538662446135	0.199484166414041	-1.22084206894224	0.222145822033509	0.430555819370232
LOC101891451	3.97783224380219	0.124138682065843	0.36715773325538	0.338107224285256	0.735282386619944	NA
LOC101891452	291.701401391297	0.341295222104533	0.169514767175366	2.01336572495456	0.0440761686286165	0.154806526150965
LOC101891453	11.0711062533654	0.286339173561412	0.381064087360378	0.751419992224608	0.452399934660047	NA
LOC101891454	172.453326019793	0.243711436392417	0.170636058471597	1.4282528474659	0.153219094434897	0.343155498165338
LOC101891455	282.306897463727	-0.38621261258584	0.167788096914994	-2.30178790800342	0.0213471358034437	0.0951905200640949
LOC101891456	263.391186703943	0.258468113815111	0.182438479704662	1.41674121727789	0.156558601597779	0.348093416044518
LOC101891457	204.871900475078	-0.308030566183885	0.235655727343597	-1.30712106875621	0.191171596869801	0.393122980156156
LOC101891458	0	NA	NA	NA	NA	NA
LOC101891459	222.214476903385	-0.0193146900437939	0.172109952644235	-0.112222969950604	0.910646616823043	0.952792934871702
LOC101891460	0	NA	NA	NA	NA	NA
LOC101891461	1681.11597922223	-0.376753271216201	0.133408572601837	-2.82405593485086	0.00474201084254522	0.0345144264394603
LOC101891462	490.243406593314	0.164087407354625	0.13137153138831	1.24903322371735	0.211652922364902	0.418411671771405
LOC101891463	1.28661734771994	-0.0332130604356886	0.284368047592826	-0.116796034986479	0.907021685870266	NA
LOC101891464	8.89553084784714	-0.319996263409733	0.38441469659914	-0.832424634751723	0.405169301735001	NA
LOC101891465	0.121298243679234	-0.0694405370026342	0.118615117561792	-0.585427375785044	0.558260385782457	NA
LOC101891466	539.083550588331	-0.326539800082994	0.140476846721112	-2.32450975164094	0.0200981895290475	0.0916990887086461
LOC101891467	43.9018370494122	0.126545662898967	0.279948311961978	0.452032241280863	0.651245755867749	0.802136659624542
LOC101891468	152.432221050782	-0.00882383337464516	0.185818909374104	-0.0474861972033233	0.96212573096211	0.97939750391265
LOC101891469	35.6420603421769	-0.172833499940558	0.300999270995118	-0.574199064898603	0.565833102038726	0.743186897952635
LOC101891470	0	NA	NA	NA	NA	NA
LOC101891471	50.4447754092875	0.093460660649615	0.277417631053629	0.336895172432453	0.736195924655593	0.860049674524847
LOC101891472	0.910821593829908	-0.136780591131729	0.261986012882154	-0.522091197262717	0.60160683516794	NA
LOC101891473	237.844280100303	-0.277819474113056	0.164954867434879	-1.68421507308799	0.09214011125999	0.247681670293325
LOC101891474	4.14775509241842	0.0251280987957664	0.377060363495618	0.0666421115250912	0.946866620093808	NA
LOC101891475	10.031523199056	0.225873692985168	0.378121804095657	0.59735696418085	0.550269079979952	NA
LOC101891476	17.435291203342	-0.0408210711422576	0.363886362491181	-0.11218082167959	0.910680035257526	0.952792934871702
LOC101891477	23.2961597382073	-0.257691138022658	0.328314722971904	-0.784890594275026	0.432517717197699	0.638341557998018
LOC101891478	0.497534637018546	-0.0585021762508074	0.184609905492274	-0.316896193055338	0.751322370777573	NA
LOC101891479	18053.5835275404	-0.479164585672187	0.197284545412522	-2.42879940073488	0.0151489114401882	0.0754546363767148
LOC101891480	16.5876675481939	0.438856234033305	0.369587621334934	1.18742135477421	0.235061460831812	0.445357136507865
LOC101891481	617.929686610451	-0.6990600888708	0.143955947303649	-4.85606952657719	1.19738674191704e-06	4.54798165491536e-05
LOC101891482	215.678941488491	0.0695509153185513	0.211243067478924	0.329245906853206	0.741969826769418	0.863988533348781
LOC101891483	216.764292653879	0.134402922206083	0.193487578102017	0.694633337832254	0.487285114216863	0.682385348828445
LOC101891484	20.6195791304562	-0.259516752905796	0.36396420333213	-0.713028233353427	0.475828286560099	0.673577407859199
LOC101891485	0.909940314931344	0.0677250916638903	0.240999760432601	0.281017257205244	0.778697163632023	NA
LOC101891486	4448.47474933224	-0.603734637260177	0.218160854169017	-2.7673829915996	0.0056508326229144	0.0392659455409708
LOC101891487	340.201874029343	0.184478633269627	0.147647823460153	1.24945040804759	0.211500381236027	0.418309790977635
LOC101891488	9.50805487725719	-0.830600977768745	0.384331589407113	-2.16115718994129	0.0306831990823214	NA
LOC101891489	0	NA	NA	NA	NA	NA
LOC101891490	0	NA	NA	NA	NA	NA
LOC101891491	88.0267811007141	-0.206618855087693	0.247003543821355	-0.836501581682285	0.402872787313537	0.612709707156633
LOC101891492	784.122960687929	-0.686777150471472	0.144369438194901	-4.75708127051316	1.96412110050844e-06	6.92087266158886e-05
LOC101891493	5.08810946897202	0.521848970042851	0.367972401704071	1.41817420987602	0.156139909495098	NA
LOC101891494	0.171131108902176	-0.0762168753751784	0.122946942249497	-0.619916802977589	0.535312562601337	NA
LOC101891495	4.99545873464351	-0.27306522458179	0.371836601840101	-0.734368868558061	0.462723955054264	NA
LOC101891496	17.4010015102733	0.132281107261581	0.360646150886521	0.366789183626153	0.713776276404503	0.843208354615354
LOC101891497	0	NA	NA	NA	NA	NA
LOC101891498	176.345857247978	-0.342077769358463	0.200915952986597	-1.70259137850185	0.0886445646275064	0.241211272910225
LOC101891499	849.42288971059	0.581619592084069	0.156859557512966	3.70790024723863	0.000208984943206133	0.00355056474659653
LOC101891500	326.448830559965	0.242714458559853	0.183139671860739	1.32529700470587	0.18507266206835	0.384753411475561
LOC101891501	129.095399623448	0.00965478360001126	0.23159732256281	0.0416878031799908	0.966747577162013	0.981678524365558
LOC101891502	0.798245804425766	-0.315393959337544	0.233765158628271	-1.34919147570267	0.177275472072106	NA
LOC101891503	10.2248049098339	-0.436031100965194	0.378413317878751	-1.15226150974132	0.249213628494525	NA
LOC101891504	5.88120147930451	-0.138546970775053	0.381716846557481	-0.362957443520088	0.716636674717355	NA
LOC101891505	688.069925915389	-0.77468905582385	0.180552981804809	-4.2906467014837	1.78153550671492e-05	0.000456545831327682
LOC101891506	0	NA	NA	NA	NA	NA
LOC101891508	0	NA	NA	NA	NA	NA
LOC101891509	125.404277727732	0.266897502205495	0.242835654962497	1.09908696170138	0.271730136437549	0.485049687325626
LOC101891510	243.854302844499	0.0145113507470699	0.18099350848675	0.0801760840396785	0.936097211087066	0.966778286131111
LOC101891511	0	NA	NA	NA	NA	NA
LOC101891512	0.213387099262946	-0.0801149001207563	0.125850754495914	-0.636586569875173	0.524394175462074	NA
LOC101891513	0.376236393339312	-0.010286930321989	0.14657580395895	-0.0701816401080088	0.944049087359649	NA
LOC101891514	169.481758991345	0.32973885743632	0.226380818922801	1.45656711997657	0.145235909347449	0.331976886805586
LOC101891515	81.7049677115582	0.628851351445415	0.263286307961637	2.38846963335839	0.016918706439953	0.0810202516844399
LOC101891516	605.604465172504	-0.393311686514181	0.202162662148559	-1.94552091041004	0.0517123155310389	0.172160834956606
LOC101891517	3.73938344558369	0.443236631437517	0.370099157430256	1.19761588898252	0.231066587555467	NA
LOC101891518	461.964394697209	0.0322222363879397	0.133262447127226	0.241795322557577	0.808938763449358	0.902184698757143
LOC101891519	92.9855462696609	0.393687937252745	0.242183152077391	1.62557937608699	0.104039165483214	0.267470666992832
LOC101891520	0.171131108902176	-0.0762168753751784	0.122946942249497	-0.619916802977589	0.535312562601337	NA
LOC101891521	53.8376309698691	0.34043085086261	0.261031338781983	1.30417616693504	0.192173523948685	0.394328124096947
LOC101891522	663.175740216963	-0.310548427709144	0.19433269445009	-1.59802460717129	0.110037500818721	0.276818893762485
LOC101891523	22.5262478853287	-0.161164766967261	0.383170241316717	-0.420608778002796	0.674040782813949	0.816600393775485
LOC101891524	127.187425415566	-0.173581677046394	0.212606435064685	-0.816446016761358	0.414245086841906	0.62274088437029
LOC101891525	472.53315744435	0.0722605864186994	0.131445822115956	0.549736653896495	0.582500012512074	0.754623665445402
LOC101891526	538.092579410603	-0.0921794192673196	0.134120348273064	-0.687288845087441	0.491900726833595	0.685716909996761
LOC101891527	34.4943908950257	-0.455265971549428	0.334932952248638	-1.35927494889025	0.17405947915388	0.370725008694091
LOC101891528	616.152530978009	0.471065906629505	0.196466159862899	2.39769488525776	0.0164986017955234	0.079629993858079
LOC101891529	162.638009388678	0.719930219203293	0.225582711065855	3.19142462559164	0.00141573044942951	0.0150828075460161
LOC101891530	100.999302748004	0.303559075536136	0.219025603999662	1.38595246397131	0.16576141920011	0.360763535508937
LOC101891531	109.963089935998	-0.617203586221148	0.246390424644651	-2.50498203049608	0.0122457614690884	0.0653650420279385
LOC101891532	2.62663860273785	0.167834967036441	0.292839524032813	0.573129489916923	0.566557021321979	NA
LOC101891533	13590.5136597327	-0.232182667259882	0.11017785837426	-2.10734416774728	0.0350877574415822	0.132740409907763
LOC101891534	13.0644859309746	0.413449361770022	0.382905535275398	1.07976856869582	0.28024525103634	0.49469869746851
LOC101891535	1472.19467006273	-0.713521468309631	0.176182116435783	-4.0499085988089	5.12376414549837e-05	0.00112035345990667
LOC101891536	305.078005663575	-0.212400921439161	0.143496590063604	-1.48018096698337	0.138824958364909	0.322366401192493
LOC101891537	1808.68954838915	-0.39632926274145	0.168458274007227	-2.35268504961915	0.0186384132456214	0.0870181961288414
LOC101891538	32.1967488460967	0.0978576649655043	0.315083210893655	0.310577211295884	0.756122053755224	0.872156951864408
LOC101891539	126.214668360841	0.0878712115680461	0.205202110714288	0.428217873891137	0.668492504350209	0.812645583204409
LOC101891540	9.42832924443892	0.411140540710661	0.384164690952057	1.07021949282156	0.284520522233059	NA
LOC101891541	121.692733524312	0.256483727370196	0.226080333348728	1.13448049005913	0.256593052976228	0.469142928316674
LOC101891542	0.121298243679234	-0.0694405370026342	0.118615117561792	-0.585427375785044	0.558260385782457	NA
LOC101891543	0	NA	NA	NA	NA	NA
LOC101891544	235.186398377311	-0.474825771020936	0.16455240415509	-2.88555960916508	0.0039071846308158	0.030457351045896
LOC101891545	0	NA	NA	NA	NA	NA
LOC101891546	732.723227034378	-0.254925011345511	0.173127545819985	-1.47246938745714	0.140894167738967	0.325347393030409
LOC101891547	0.242596487358468	-0.0878055643096462	0.131321799598881	-0.668629005830303	0.503732164957825	NA
LOC101891548	10.4321365526684	-0.146007724144369	0.38465265659377	-0.379583298442072	0.704254760433482	NA
LOC101891549	101.021374865841	0.488036024457355	0.241241591314467	2.02301776322302	0.0430713161624883	0.152523240706839
LOC101891550	0	NA	NA	NA	NA	NA
LOC101891551	105.7084231081	-0.954127105158431	0.24308803306418	-3.92502704938389	8.67199928807806e-05	0.00175970724853413
LOC101891552	5.69561862948899	0.196500980580306	0.383058306998593	0.512979295815212	0.607965803544148	NA
LOC101891553	5.02163672977029	0.106569754181525	0.380413976793761	0.280141531811543	0.779368922053396	NA
LOC101891554	2.19942600423339	-0.550812108485025	0.306451171632775	-1.79738946844384	0.0722738114977653	NA
LOC101891555	23.9118735402627	0.0829997355564331	0.327831438265082	0.253178084431671	0.800130601024275	0.897833476996578
LOC101891556	85.9981840586868	-0.267568617727444	0.224180773377079	-1.19353954265018	0.232658135333125	0.442653110456857
LOC101891557	53.2558428399815	0.328936602731003	0.308239507244978	1.0671461477181	0.285905845885976	0.500923563344654
LOC101891558	2.67331524893732	0.186915614757361	0.349424985706305	0.534923438229644	0.592702800212382	NA
LOC101891559	100.998820422618	-0.00978546340388822	0.238326878674096	-0.0410590003877385	0.96724885997231	0.981936998222633
LOC101891560	2.97978308967655	0.0977864056811486	0.345473146710213	0.283050670109457	0.777137995351748	NA
LOC101891561	211.35309706154	-0.500438800366616	0.20173983652038	-2.48061468175157	0.0131156065811814	0.0680237576537655
LOC101891562	24.7318415873426	0.15069681311521	0.344241777469872	0.437764452132481	0.661557042287128	0.808724795013448
LOC101891563	11.2030719501875	-0.511970945471313	0.379570046076413	-1.34881809237456	0.177395401957021	NA
LOC101891564	0.120857604229952	0.0706716970500567	0.118312186714538	0.597332354447751	0.550285507210308	NA
LOC101891565	1.42447922105079	-0.303506379570447	0.284072761671486	-1.06841070500605	0.285335290274693	NA
LOC101891566	357.193328455634	-0.68008552270682	0.152552518981989	-4.45804190743723	8.27117340593156e-06	0.000236351612668126
LOC101891567	464.422528382578	-0.358102662247375	0.151281861241424	-2.36712226640242	0.0179270093460099	0.0847591602352144
LOC101891568	566.664062389372	0.0663179315688724	0.133669328002592	0.496134248296561	0.619799697270097	0.779890317592847
LOC101891569	253.149249634325	-0.55485828318825	0.178021137904126	-3.11681123781533	0.00182818588833756	0.0181374768227869
LOC101891570	8.22447638382436	-0.251362675908009	0.384511822795901	-0.653718978210542	0.513292873992341	NA
LOC101891571	1100.80528241383	-0.152989041690659	0.145400141420971	-1.05219321106241	0.292710913621987	0.508797581828078
LOC101891572	368.744282664298	1.47187755341937	0.238946100359543	6.15987267088534	7.28034577546573e-10	5.46287816101493e-08
LOC101891573	92.3269261857995	0.228251110158025	0.267774066943616	0.852401850422982	0.393991093481029	0.605269834197564
LOC101891574	9.26230455276846	-0.101799066143522	0.384284926290406	-0.264905176287327	0.791082510652201	NA
LOC101891575	390.15414323721	0.414210148570487	0.161887216109995	2.5586340819466	0.0105084287306931	0.0593900805930701
LOC101891576	3648.12814975395	-0.174642880868481	0.116065161128518	-1.50469683728006	0.132402036588488	0.313496763136875
LOC101891577	187.237386471237	0.150368215144404	0.195489977191254	0.769186314842595	0.44178271336869	0.6445578590503
LOC101891578	215.662744912529	-0.448940810412949	0.181347981443764	-2.47557655088741	0.0133021241755996	0.0687121966944222
LOC101891579	0.238510943400195	0.0826670990580022	0.127269642317712	0.649542951111895	0.515987493775018	NA
LOC101891580	108.354558933188	0.275150850260205	0.21147519247019	1.30110225717842	0.193223455267124	0.395781743604891
LOC101891581	7389.0659735745	-1.49318443329764	0.200031340625833	-7.46475241642609	8.34563840856995e-14	1.14532906054453e-11
LOC101891582	9.62130755075652	-0.00113780167233919	0.384337899091011	-0.00296042017982141	0.997637929895263	NA
LOC101891583	1440.68501387262	-0.972506275831084	0.234618403233791	-4.14505538536979	3.39731585604414e-05	0.000789176044065486
LOC101891584	1506.9443572631	-0.160397071506354	0.121805621027532	-1.31682815746326	0.187896232242069	0.389072404662453
LOC101891585	227.506090206931	0.326535773096821	0.229901941746737	1.42032629483633	0.155512709410522	0.346358650256619
LOC101891586	142.08345981845	0.366968449017868	0.211377755660801	1.73607884079697	0.0825498951148781	0.230644362723863
LOC101891587	162.579495774345	-0.469094216254573	0.211059894136618	-2.22256444396267	0.0262451840148226	0.109189178011408
LOC101891588	1.84843816117081	0.160417816483287	0.272932449794393	0.587756481884559	0.556695757933843	NA
LOC101891589	12.4648032462049	-0.654667373902242	0.380273198930212	-1.72157116447848	0.085147230465357	0.235161748233516
LOC101891590	292.178922140121	0.235143301309454	0.231315617677056	1.01654745006341	0.309368763852662	0.526295254768107
LOC101891591	27.2693721019907	-0.189994740165253	0.311393237628821	-0.610144078953073	0.541766369631607	0.724253170373963
LOC101891592	57.2927054773437	-0.178805556732985	0.265844501322019	-0.672594527416601	0.501205284275709	0.693219879988814
LOC101891593	268.368618550036	-0.141620364518628	0.165174685836004	-0.85739751101593	0.391225234387472	0.60272957085101
LOC101891594	60.678490082779	0.102321274247651	0.246194050612975	0.415612294419345	0.677693728796137	0.818569263618264
LOC101891595	4.96301926509055	-0.0445895749755144	0.38137462639641	-0.116918043019377	0.906924999953934	NA
LOC101891596	2079.86880618585	0.828529933066791	0.140861829850549	5.88186263053549	4.05674979097496e-09	2.65182636594806e-07
LOC101891597	128.36056282066	0.587389667078165	0.26329562933898	2.2309130939729	0.0256868862215249	0.107639302246085
LOC101891598	32.3354160907119	-0.0274821547380773	0.30220876141487	-0.09093765054796	0.927542133308851	0.962627508369736
LOC101891599	0	NA	NA	NA	NA	NA
LOC101891600	694.160811264066	0.244723751612956	0.14749744385477	1.65917283186221	0.0970809704892477	0.256300193612337
LOC101891601	212.683695334355	0.00558407931585126	0.170381172926785	0.0327740396425772	0.973854780452037	0.985332227156946
LOC101891602	1666.30337329554	-0.704862897444205	0.262397193639024	-2.68624403968997	0.00722602894644777	0.0464944367128009
LOC101891603	194.596288351276	-0.0288945374288994	0.179668679435297	-0.16082122671417	0.872234206348018	0.933449904802979
LOC101891604	4.10610210121164	-0.416843630699805	0.359873262647326	-1.15830675397608	0.246738876144708	NA
LOC101891605	181.742384799828	0.443125098833428	0.212615897779196	2.08415788029933	0.0371458086040239	0.13807226790448
LOC101891606	343.434705796244	0.0584088249205534	0.152146826183743	0.383897754462619	0.701054230758579	0.833299081460962
LOC101891607	1.75228957802655	0.0179211731410815	0.271398818479817	0.0660326129695893	0.947351860712088	NA
LOC101891608	6.28859690968816	0.361105716050044	0.385340043613689	0.937109241654781	0.348702368109561	NA
LOC101891609	38.5923590475827	-0.989590056251018	0.324574148381739	-3.04888747666723	0.00229690495691573	0.0213188654420519
LOC101891610	13.4131390841919	-0.350506170653999	0.370582627545721	-0.945824614001247	0.344238049023244	0.559950538258334
LOC101891611	0	NA	NA	NA	NA	NA
LOC101891612	14.3224702978334	0.36540152906272	0.36663607167882	0.996632784629054	0.31894278644136	0.536101140914164
LOC101891613	9.94289215682955	-0.354853822916512	0.383825727718292	-0.924518074976348	0.355216645192552	NA
LOC101891614	96.932712669249	0.683152446706086	0.254364467046894	2.68572279232752	0.0072373106242375	0.0465096425205158
LOC101891615	166.261692479197	-0.106622202039567	0.196715677261171	-0.542011717235984	0.587810434019587	0.757766826854199
LOC101891616	254.412191791274	0.208840258235243	0.274432060707082	0.760990744657019	0.446662595395685	0.648735871760498
LOC101891617	20836.0904087701	-0.228177688146753	0.116475602244419	-1.95901702802903	0.0501107926460345	0.169089475023662
LOC101891618	0.121298243679234	-0.0694405370026342	0.118615117561792	-0.585427375785044	0.558260385782457	NA
LOC101891619	2.30315146223982	-0.395241360520236	0.32382136769965	-1.22055367540424	0.222255055010002	NA
LOC101891620	25.8292944396168	-0.892067185863933	0.334194706814163	-2.6693037551908	0.00760086759636597	0.0480758332505137
LOC101891621	128.636906129195	-0.00369938690912855	0.199760787783923	-0.0185190845018598	0.98522475294507	0.992159018270462
LOC101891622	37.7341940335718	-0.0222260091362227	0.292526077207175	-0.0759795822253536	0.939435342258632	0.967925577374052
LOC101891623	454.235424561823	0.671845533111556	0.174863336760438	3.84211776784278	0.000121977281040264	0.00232581908820832
LOC101891624	3.3189719706117	-0.299783086690836	0.351660041013579	-0.852479814956458	0.393947837522864	NA
LOC101891625	3.58541896548713	-0.217799246952687	0.35574450200157	-0.612235033084857	0.540382266071963	NA
LOC101891626	39.0243363570157	0.0095388571634952	0.291043604889529	0.0327746667621021	0.973854280351716	0.985332227156946
LOC101891627	105.679938276969	0.366779099649871	0.254401918571062	1.44173087101707	0.149378311173053	0.33825787788427
LOC101891628	2721.32843767852	0.222964034117811	0.128622160570894	1.733480709142	0.0830102633360925	0.23186851810269
LOC101891629	52.474685102203	0.168048404410594	0.253979713513853	0.661660736936881	0.508188672949517	0.699262250509691
LOC101891630	39.4494731619452	0.198107142891435	0.282250911520879	0.701883093393589	0.482752073247561	0.679134626918271
LOC101891631	6.18822587862542	-0.121511560525312	0.151977981704925	-0.799533979607881	NA	NA
LOC101891632	48.5132922872132	0.301633681925347	0.300309759983813	1.0044085211936	0.315181744428481	0.532019031297793
LOC101891633	1.14355004750037	0.195308570423534	0.262755534339982	0.743309064504127	0.45729458490489	NA
LOC101891634	6.16241448547586	0.327298694725145	0.378523882575327	0.864671186658907	0.387219288390613	NA
LOC101891635	101.364109078678	0.479083243073146	0.267753172837325	1.78927195519814	0.0735710283250789	0.21465165599002
LOC101891636	396.007799191565	-0.110303902356202	0.15146636101913	-0.728240261494569	0.466466523879555	0.664832719877528
LOC101891637	142.129612316222	-0.226982770742539	0.19233115415594	-1.18016642565615	0.237934029559477	0.447664387299443
LOC101891638	84.4941534584215	0.397432500793504	0.239998264634279	1.65598072719039	0.0977257218461182	0.257588900392978
LOC101891639	80.0605771827667	0.298190165329942	0.271061410155858	1.10008342817403	0.27129577354202	0.484772129183359
LOC101891640	0	NA	NA	NA	NA	NA
LOC101891641	326.47500144975	-0.0549071839504659	0.167353456648778	-0.328091125513461	0.742842763770759	0.8644259763616
LOC101891642	0.797805164976484	-0.21051044425414	0.238644731408866	-0.882108073416779	0.377718366733192	NA
LOC101891643	929.289698648829	0.272167819442757	0.183880297118034	1.48013584765991	0.13883699656344	0.322366401192493
LOC101891644	3.62758068747008	-0.119980508940386	0.15114017966839	-0.793835955492644	NA	NA
LOC101891645	0	NA	NA	NA	NA	NA
LOC101891647	164.127550772757	-0.464124255750148	0.192274798572027	-2.41385901427058	0.0157845687737161	0.0775591866448129
LOC101891648	591.867085024615	-0.183083349913955	0.145058503230007	-1.26213455838335	0.206900371849926	0.413227083916314
LOC101891649	8892.05673481758	-0.197284690179234	0.120521143220168	-1.63693012618403	0.101645070308108	0.263917869881395
LOC101891650	41.1631665912684	-0.445659026120903	0.321568214675301	-1.38589265288829	0.165779684607368	0.360763535508937
LOC101891651	1.87171453699939	0.124493154660291	0.323991526978166	0.384248180257752	0.700794511416755	NA
LOC101891652	0.710921736281492	-0.11852162251399	0.2062764352102	-0.574576647076598	0.565577649617535	NA
LOC101891653	212.182418629073	0.549914392094507	0.194294862839499	2.83030845004263	0.00465031476934941	0.0341088488356641
LOC101891654	633.043677415462	-0.00433715859549933	0.149415249143151	-0.0290275498677113	0.976842618231385	0.986887594009088
LOC101891655	370.592474479856	0.132089891620408	0.147150609289906	0.897651000276687	0.369371640215144	0.582483551170842
LOC101891656	1519.78098185397	-0.704041306670175	0.184208930400185	-3.82197163373502	0.000132388921465488	0.00251057536524552
LOC101891657	0.625969116110671	-0.0136677580667225	0.196894272078344	-0.0694167378382859	0.944657906188193	NA
LOC101891658	189.999991505974	0.384947186970272	0.222350987196462	1.73125917642158	0.0834055490780628	0.23253672196851
LOC101891659	63.3019792722051	0.346325662905856	0.252834652055673	1.36977135092067	0.170758287780939	0.366689096470084
LOC101891660	95.3770540916321	0.197591526851265	0.233155146970536	0.847468003252937	0.396734314319692	0.608162683473602
LOC101891661	0	NA	NA	NA	NA	NA
LOC101891662	5.58526318754462	-0.224036756371221	0.378193470548677	-0.592386632286887	0.553591715739562	NA
LOC101891663	77.9478881366928	0.0175385737787544	0.2314418751907	0.0757796045521288	0.939594442669181	0.967993879596954
LOC101891664	503.262537888975	0.294569145510411	0.142818835551066	2.06253709025015	0.0391566301202348	0.143264886739505
LOC101891665	301.074283278403	-0.124804690994443	0.170220172610645	-0.73319565525243	0.463439104900073	0.663054851043589
LOC101891666	15.7182133443781	-0.357006408607135	0.375123365901418	-0.951704002093423	0.341247119136474	0.557083651994589
LOC101891667	2976.18688605923	0.272073279497585	0.161176420105094	1.68804642341716	0.0914023178073785	0.245991009788234
LOC101891668	25.2717173434642	0.307092901888718	0.336941236627937	0.911413826820555	0.362077371023513	0.576471833273582
LOC101891669	0	NA	NA	NA	NA	NA
LOC101891670	0.213387099262946	-0.0801149001207563	0.125850754495914	-0.636586569875173	0.524394175462074	NA
LOC101891671	938.616723564818	-0.0512113541878041	0.138278630828569	-0.370349011130239	0.711122460173925	0.841312075727545
LOC101891672	0	NA	NA	NA	NA	NA
LOC101891673	7.22390607078523	-0.0847818034300662	0.385679284512892	-0.219824623293275	0.826007742035441	NA
LOC101891674	2189.69041520393	-1.06276994340492	0.1995858019684	-5.32487748589042	1.01021104294241e-07	4.97004772541952e-06
LOC101891675	8.63868816412185	-0.512393550132372	0.384872731579045	-1.3313324330101	0.18307965092298	NA
LOC101891676	6.06552116674002	0.274137719198328	0.38546716903223	0.71118305583998	0.476970807119829	NA
LOC101891677	473.400911034663	-0.0291518053422013	0.147756864281607	-0.197295776977517	0.843596083882963	0.919117011897974
LOC101891678	2.87457694037677	0.0386397653133482	0.317780232329896	0.121592727873757	0.903221573069683	NA
LOC101891679	0.33468534294218	-0.113773792237844	0.148380976233326	-0.766768052927066	0.443219433939919	NA
LOC101891680	138.631735138916	-0.237748461055346	0.203499882269908	-1.16829778181401	0.242686669807235	0.453542728200942
LOC101891681	24.2606255696536	0.325835081410472	0.328320803182879	0.992428984857772	0.320988305596161	0.538595242498064
LOC101891682	192.959130860457	0.189467247385394	0.17691880996871	1.07092766121875	0.284201957189343	0.499298942748165
LOC101891683	1721.31698414858	-0.00996828623426928	0.109292128898246	-0.0912077231430824	0.927327538353891	0.962627508369736
LOC101891684	474.283355805874	-0.147280017417607	0.137749180997086	-1.06918978647665	0.284984160005371	0.499812475005216
LOC101891685	3.39622584973531	0.250624081505688	0.35553343487486	0.704924085673973	0.480857480288792	NA
